variant,source,entry_time_ny,resolved_time_ny,symbol,condition,level_name,direction,entry,sl,r_size,outcome,hit_50,hit_liquidity,t50_px,t100_px,stdv_2_px,stdv_2_5_px,stdv_4_px,mfe_r,mae_r,net_r,risk_usd,pnl_usd,balance_after,signal_id,final_verdict,rejected_by,filter_pd,filter_qt,filter_qt_phase,filter_mo_bias,filter_hrl,run_id,is_backtest
m5_cisd,mt5,2026-04-23 03:45:00-04:00,,EURUSD,opening_gap_sweep,NDOG_Low,bullish_sweep,1.17028,1.16949,0.0007900000000000684,liquidity,True,True,1.170465,1.17049,1.1706800000000002,1.1707850000000002,1.1711000000000003,0.3,-0.54,0.165,46.79,7.7,4687.1,e4b3bcb07693,accepted,,pass,pass,Manipulation,pass,pass,6f5fc66f4b,true
m5_managed,mt5,2026-04-23 03:45:00-04:00,,EURUSD,opening_gap_sweep,NDOG_Low,bullish_sweep,1.17028,1.16949,0.0007900000000000684,liquidity,True,True,1.170465,1.17049,1.1706800000000002,1.1707850000000002,1.1711000000000003,0.3,-0.54,0.149,46.79,6.96,4686.36,e4b3bcb07693,accepted,,pass,pass,Manipulation,pass,pass,6f5fc66f4b,true
m5_ote,mt5,2026-04-23 08:30:00-04:00,,EURUSD,opening_gap_sweep,NDOG_Low,bullish_sweep,1.1701359999999998,1.16949,0.0006459999999999244,stop,False,False,1.170465,1.17049,1.1706800000000002,1.1707850000000002,1.1711000000000003,0.0,-1.53,-1.124,49.02,-55.09,4847.34,e4b3bcb07693,accepted,,pass,pass,Manipulation,pass,pass,6f5fc66f4b,true
m5_sb,mt5,2026-04-23 02:35:00-04:00,,EURUSD,opening_gap_sweep,NDOG_Low,bullish_sweep,,,,no_ote_zone,,,,,,,,,,,,,,e4b3bcb07693,accepted,,pass,pass,Manipulation,pass,pass,6f5fc66f4b,true
m1_ote,mt5,2026-04-23 08:30:00-04:00,,EURUSD,opening_gap_sweep,NDOG_Low,bullish_sweep,1.1704949999999998,1.1703999999999999,9.499999999995623e-05,stop,,False,,1.1706849999999998,1.1706800000000002,1.1707850000000002,1.1711000000000003,0.0,-16.68,-1.842,48.48,-89.31,4758.92,e4b3bcb07693,accepted,,pass,pass,Manipulation,pass,pass,6f5fc66f4b,true
m5_cisd,mt5,2026-04-23 03:45:00-04:00,,EURUSD,pdh_pdl_sweep,PDL,bullish_sweep,1.17028,1.16949,0.0007900000000000684,stop,False,False,1.173225,1.17625,1.1727500000000002,1.17321,1.1745900000000002,0.3,-1.03,-1.101,,,,6cdf8ebe37c3,rejected,hrl,pass,pass,Manipulation,pass,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-04-23 03:30:00-04:00,,EURUSD,opening_gap_sweep,NDOG_High,bearish_sweep,1.16974,1.17038,0.0006399999999999739,stop,,False,,1.16846,1.1675900000000003,1.1669900000000004,1.1651900000000006,0.28,-1.05,-1.125,,,,57b27b2d912a,rejected,pd,fail,pass,Manipulation,fail,pass,6f5fc66f4b,true
m5_cisd,mt5,2026-04-23 08:35:00-04:00,,EURUSD,crt_range_sweep,CRT_5AM_CRT_5PM_CBDR_Low,bullish_sweep,1.16951,1.16855,0.0009600000000000719,stop,False,False,1.170285,1.17136,1.1693099999999998,1.1695599999999997,1.1703099999999997,0.31,-1.25,-1.083,,,,86bc6b31c589,rejected,mo_bias,pass,pass,Distribution,fail,pass,6f5fc66f4b,true
m5_cisd,mt5,2026-04-23 10:05:00-04:00,,EURUSD,crt_range_sweep,CRT_9AM_CRT_9PM_Asia_Low,bullish_sweep,1.1696,1.16856,0.0010399999999999299,liquidity,True,True,1.17034,1.17129,1.1728100000000001,1.1735600000000002,1.1758100000000002,1.96,-0.14,1.548,,,,457ed06d21f5,rejected,mo_bias,pass,pass,Distribution,fail,pass,6f5fc66f4b,true
m5_cisd,mt5,2026-04-24 02:35:00-04:00,,EURUSD,crt_range_sweep,CRT_1AM_CRT_5PM_CBDR_Low,bullish_sweep,1.16815,1.16774,0.00041000000000002146,stop,True,False,1.1683,1.16887,1.1694899999999997,1.1697849999999996,1.1706699999999994,0.54,-1.12,-1.195,,,,b6e0bee92e6a,rejected,hrl,pass,pass,Manipulation,pass,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-04-24 02:55:00-04:00,,EURUSD,opening_gap_sweep,NDOG_High,bearish_sweep,1.16784,1.16825,0.00041000000000002146,stop,,False,,1.16702,1.1664200000000005,1.1660950000000005,1.1651200000000008,0.63,-1.02,-1.195,,,,c966a968a543,rejected,pd,fail,pass,Manipulation,fail,pass,6f5fc66f4b,true
m5_cisd,mt5,2026-04-24 08:05:00-04:00,,EURUSD,crt_range_sweep,CRT_5AM_CRT_5PM_CBDR_High,bearish_sweep,1.17113,1.17184,0.0007099999999999884,stop,False,False,1.1683,1.16773,1.1669,1.1665450000000002,1.16548,1.8,-1.2,-1.113,,,,ad5e4e1ea9af,rejected,pd,fail,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-04-24 08:05:00-04:00,,EURUSD,crt_range_sweep,CRT_5AM_CRT_9PM_Asia_High,bearish_sweep,1.17113,1.17184,0.0007099999999999884,stop,False,False,1.16805,1.16716,1.1669,1.1665450000000002,1.16548,1.8,-1.2,-1.113,,,,d6765e3ebd21,rejected,pd,fail,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-04-24 08:05:00-04:00,,EURUSD,pdh_pdl_sweep,PDH,bearish_sweep,1.17113,1.17174,0.0006099999999999994,stop,False,False,1.1692550000000002,1.16687,1.1660800000000002,1.1651200000000004,1.1622400000000004,2.1,-1.39,-1.131,,,,1ccaa56427b1,rejected,pd,fail,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-04-27 04:15:00-04:00,,EURUSD,opening_gap_sweep,NDOG_High,bearish_sweep,1.17402,1.17475,0.0007299999999998974,stop,False,False,1.1706500000000002,1.1693500000000001,1.17158,1.171395,1.17084,0.19,-1.08,-1.11,,,,7194b054b205,rejected,pd,fail,pass,Manipulation,pass,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-04-27 09:40:00-04:00,,EURUSD,crt_range_sweep,CRT_9AM_CRT_1AM_London_High,bearish_sweep,1.17434,1.17539,0.0010499999999999954,expired,True,False,1.173365,1.17165,1.1734200000000004,1.1730750000000003,1.1720400000000006,2.39,-0.45,2.124,,,,397f569967b4,rejected,pd,fail,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-04-27 10:35:00-04:00,,EURUSD,crt_range_sweep,CRT_9AM_CRT_5AM_Low,bullish_sweep,1.17425,1.17355,0.0006999999999999229,stop,True,False,1.17459,1.17549,1.17919,1.18014,1.18299,0.8,-1.37,-1.114,,,,5fa708e960ab,rejected,hrl,pass,pass,Distribution,pass,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-04-28 09:50:00-04:00,,EURUSD,crt_range_sweep,CRT_9AM_CRT_5AM_High,bearish_sweep,1.16975,1.17025,0.0004999999999999449,stop,True,False,1.1689699999999998,1.16773,1.1656,1.1648049999999999,1.16242,1.62,-1.14,-1.16,,,,145108e63a04,rejected,pd,fail,pass,Distribution,pass,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-04-29 08:00:00-04:00,,EURUSD,crt_range_sweep,CRT_5AM_CRT_9PM_Asia_Low,bullish_sweep,1.17046,1.16988,0.0005800000000000249,stop,False,False,1.171005,1.17167,1.1713200000000001,1.1716100000000003,1.1724800000000002,0.6,-1.5,-1.138,,,,b67a6ca48d2c,rejected,hrl,pass,pass,Distribution,pass,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-04-29 07:10:00-04:00,,EURUSD,crt_range_sweep,CRT_5AM_CRT_1AM_London_High,bearish_sweep,1.17048,1.17089,0.00041000000000002146,stop,False,False,1.1700650000000001,1.16931,1.1677300000000002,1.1671900000000002,1.1655700000000002,0.54,-1.02,-1.195,,,,4fef526af60b,rejected,pd,fail,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-04-30 02:20:00-04:00,,EURUSD,pdh_pdl_sweep,PDL,bullish_sweep,1.16645,1.1659,0.0005500000000000504,liquidity,True,True,1.169025,1.17205,1.16802,1.168395,1.1695200000000001,11.58,-0.2,10.036,,,,9c3f53560ca7,rejected,mo_bias,pass,pass,Manipulation,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-04-30 02:20:00-04:00,,EURUSD,crt_range_sweep,CRT_1AM_CRT_5PM_CBDR_Low,bullish_sweep,1.16645,1.1659,0.0005500000000000504,liquidity,True,True,1.16745,1.16892,1.16802,1.168395,1.1695200000000001,5.98,-0.2,4.345,,,,6f8057915f77,rejected,mo_bias,pass,pass,Manipulation,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-04-30 05:25:00-04:00,,EURUSD,opening_gap_sweep,NDOG_Low,bullish_sweep,1.16862,1.16732,0.0013000000000000789,liquidity,,True,,1.1712200000000001,1.1743800000000002,1.1755400000000003,1.1790200000000004,2.22,-0.09,1.938,46.87,90.86,4777.96,aa52b0f6a371,accepted,,pass,pass,Manipulation,pass,pass,6f5fc66f4b,true
m5_managed,mt5,2026-04-30 05:25:00-04:00,,EURUSD,opening_gap_sweep,NDOG_Low,bullish_sweep,1.16862,1.16732,0.0013000000000000789,liquidity,,True,,1.1712200000000001,1.1743800000000002,1.1755400000000003,1.1790200000000004,2.22,-0.09,1.938,46.86,90.84,4777.2,aa52b0f6a371,accepted,,pass,pass,Manipulation,pass,pass,6f5fc66f4b,true
m5_ote,mt5,2026-04-30 04:55:00-04:00,,EURUSD,opening_gap_sweep,NDOG_Low,bullish_sweep,,,,no_ote_entry,,,,,,,,,,,,,,aa52b0f6a371,accepted,,pass,pass,Manipulation,pass,pass,6f5fc66f4b,true
m5_sb,mt5,2026-04-30 04:55:00-04:00,,EURUSD,opening_gap_sweep,NDOG_Low,bullish_sweep,,,,no_ote_zone,,,,,,,,,,,,,,aa52b0f6a371,accepted,,pass,pass,Manipulation,pass,pass,6f5fc66f4b,true
m1_ote,mt5,2026-04-30 04:55:00-04:00,,EURUSD,opening_gap_sweep,NDOG_Low,bullish_sweep,,,,no_ote_entry,,,,,,,,,,,,,,aa52b0f6a371,accepted,,pass,pass,Manipulation,pass,pass,6f5fc66f4b,true
m5_cisd,mt5,2026-05-01 04:10:00-04:00,,EURUSD,pdh_pdl_sweep,PDH,bearish_sweep,1.17324,1.17386,0.0006199999999998429,stop,False,False,1.1697950000000001,1.16543,1.1716099999999998,1.1711299999999998,1.1696899999999997,0.19,-1.48,-1.129,,,,4c30213951a9,rejected,mo_bias,pass,pass,Manipulation,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-05-01 04:20:00-04:00,,EURUSD,opening_gap_sweep,NDOG_Low,bullish_sweep,1.17413,1.17312,0.0010099999999999554,stop,,False,,1.1761499999999998,1.1765700000000001,1.177165,1.1789500000000002,0.66,-1.09,-1.079,,,,31f29cb0d4d5,rejected,pd,fail,pass,Manipulation,pass,pass,6f5fc66f4b,true
m5_cisd,mt5,2026-05-01 09:45:00-04:00,,EURUSD,crt_range_sweep,CRT_5AM_CRT_1AM_London_High,bearish_sweep,1.17454,1.17689,0.0023500000000000743,stop,False,False,1.173295,1.17179,1.17042,1.16952,1.16682,0.03,-1.18,-1.034,,,,a9e79c7e02d9,rejected,mo_bias,pass,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-05-04 04:25:00-04:00,,EURUSD,pdh_pdl_sweep,PDL,bullish_sweep,1.17182,1.17113,0.0006900000000000794,stop,False,False,1.17502,1.17852,1.1761599999999997,1.1769449999999995,1.1792999999999993,0.8,-2.0,-1.116,,,,4798d9721701,rejected,mo_bias,pass,pass,Manipulation,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-05-04 13:05:00-04:00,,EURUSD,opening_gap_sweep,NDOG_Low,bullish_sweep,1.16878,1.16807,0.0007099999999999884,expired,False,False,1.1730900000000002,1.17439,1.1750599999999998,1.1757149999999998,1.1776799999999996,2.03,-0.24,0.296,,,,75fb04197069,rejected,mo_bias,pass,pass,Manipulation,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-05-04 08:10:00-04:00,,EURUSD,crt_range_sweep,CRT_5AM_CRT_1AM_London_Low,bullish_sweep,1.17018,1.1691,0.0010799999999999699,stop,False,False,1.17242,1.17371,1.1783800000000002,1.1799800000000003,1.1847800000000004,1.48,-1.24,-1.074,,,,44d4a6d6541f,rejected,mo_bias,pass,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-05-05 02:30:00-04:00,,EURUSD,crt_range_sweep,CRT_1AM_CRT_5PM_CBDR_Low,bullish_sweep,1.16875,1.16794,0.0008099999999999774,liquidity,True,True,1.169065,1.16975,1.1686999999999996,1.1688749999999994,1.1693999999999993,1.25,-0.8,1.136,,,,5120cab1bc46,rejected,hrl,pass,pass,Manipulation,pass,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-05-05 03:25:00-04:00,,EURUSD,opening_gap_sweep,NWOG_High,bearish_sweep,1.16876,1.16921,0.00045000000000006146,stop,,False,,1.16786,1.1651999999999998,1.1645149999999997,1.1624599999999996,0.42,-2.0,-1.178,,,,eac29c6ef52f,rejected,pd,fail,pass,Manipulation,fail,pass,6f5fc66f4b,true
m5_cisd,mt5,2026-05-05 04:20:00-04:00,,EURUSD,opening_gap_sweep,NWOG_Low,bullish_sweep,1.1694,1.16901,0.00038999999999989043,stop,,False,,1.1701799999999998,1.1704900000000005,1.1708100000000006,1.1717700000000009,0.67,-1.15,-1.205,47.78,-57.58,4720.38,8103246ffeb6,accepted,,pass,pass,Manipulation,pass,pass,6f5fc66f4b,true
m5_managed,mt5,2026-05-05 04:20:00-04:00,,EURUSD,opening_gap_sweep,NWOG_Low,bullish_sweep,1.1694,1.16901,0.00038999999999989043,stop,,False,,1.1701799999999998,1.1704900000000005,1.1708100000000006,1.1717700000000009,0.67,-1.15,-1.205,47.77,-57.57,4719.63,8103246ffeb6,accepted,,pass,pass,Manipulation,pass,pass,6f5fc66f4b,true
m5_ote,mt5,2026-05-05 08:35:00-04:00,,EURUSD,opening_gap_sweep,NWOG_Low,bullish_sweep,1.1691658,1.16901,0.00015579999999992822,stop,,False,,1.1694774,1.1704900000000005,1.1708100000000006,1.1717700000000009,0.8,-1.26,-1.513,48.47,-73.36,4773.98,8103246ffeb6,accepted,,pass,pass,Manipulation,pass,pass,6f5fc66f4b,true
m5_sb,mt5,2026-05-05 04:05:00-04:00,,EURUSD,opening_gap_sweep,NWOG_Low,bullish_sweep,,,,no_ote_zone,,,,,,,,,,,,,,8103246ffeb6,accepted,,pass,pass,Manipulation,pass,pass,6f5fc66f4b,true
m1_ote,mt5,2026-05-05 08:37:00-04:00,,EURUSD,opening_gap_sweep,NWOG_Low,bullish_sweep,1.169034,1.16892,0.00011399999999994748,liquidity,True,True,1.1691099999999999,1.16915,1.1704900000000005,1.1708100000000006,1.1717700000000009,1.11,0.0,0.14,47.59,6.68,4765.6,8103246ffeb6,accepted,,pass,pass,Manipulation,pass,pass,6f5fc66f4b,true
m5_cisd,mt5,2026-05-05 06:40:00-04:00,,EURUSD,crt_range_sweep,CRT_5AM_CRT_5PM_CBDR_High,bearish_sweep,1.16892,1.16948,0.000560000000000116,liquidity,,True,,1.16838,1.1661,1.16549,1.16366,1.07,-0.18,0.821,,,,1520b5cc59aa,rejected,pd,fail,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-05-05 06:40:00-04:00,,EURUSD,crt_range_sweep,CRT_5AM_CRT_1AM_London_High,bearish_sweep,1.16892,1.16948,0.000560000000000116,stop,True,False,1.168635,1.16761,1.1661,1.16549,1.16366,1.23,-1.2,-1.143,,,,b1fe2d7a2137,rejected,pd,fail,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-05-05 12:05:00-04:00,,EURUSD,crt_range_sweep,CRT_5AM_CRT_9PM_Asia_High,bearish_sweep,1.1703999999999999,1.17135,0.0009500000000000064,expired,False,False,1.1684,1.16765,1.1661,1.16549,1.16366,1.26,-0.06,1.137,,,,2e8387534bed,rejected,pd,fail,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-05-05 07:20:00-04:00,,EURUSD,crt_range_sweep,CRT_5AM_CRT_5PM_CBDR_Low,bullish_sweep,1.16895,1.1682299999999999,0.0007200000000000539,liquidity,True,True,1.169065,1.16975,1.1726399999999997,1.1733599999999997,1.1755199999999995,1.14,-0.72,1.0,47.2,47.2,4767.58,b67eb7b1aba5,accepted,,pass,pass,Distribution,pass,pass,6f5fc66f4b,true
m5_managed,mt5,2026-05-05 07:20:00-04:00,,EURUSD,crt_range_sweep,CRT_5AM_CRT_5PM_CBDR_Low,bullish_sweep,1.16895,1.1682299999999999,0.0007200000000000539,be_after_partial,True,False,1.169065,1.16975,1.1726399999999997,1.1733599999999997,1.1755199999999995,0.69,-0.08,-0.031,47.2,-1.47,4718.16,b67eb7b1aba5,accepted,,pass,pass,Distribution,pass,pass,6f5fc66f4b,true
m5_ote,mt5,2026-05-05 07:00:00-04:00,,EURUSD,crt_range_sweep,CRT_5AM_CRT_5PM_CBDR_Low,bullish_sweep,,,,no_ote_entry,,,,,,,,,,,,,,b67eb7b1aba5,accepted,,pass,pass,Distribution,pass,pass,6f5fc66f4b,true
m5_sb,mt5,2026-05-05 07:00:00-04:00,,EURUSD,crt_range_sweep,CRT_5AM_CRT_5PM_CBDR_Low,bullish_sweep,,,,no_ote_zone,,,,,,,,,,,,,,b67eb7b1aba5,accepted,,pass,pass,Distribution,pass,pass,6f5fc66f4b,true
m1_ote,mt5,2026-05-05 07:00:00-04:00,,EURUSD,crt_range_sweep,CRT_5AM_CRT_5PM_CBDR_Low,bullish_sweep,,,,no_ote_entry,,,,,,,,,,,,,,b67eb7b1aba5,accepted,,pass,pass,Distribution,pass,pass,6f5fc66f4b,true
m5_cisd,mt5,2026-05-05 12:05:00-04:00,,EURUSD,crt_range_sweep,CRT_9AM_CRT_5AM_High,bearish_sweep,1.1703999999999999,1.17135,0.0009500000000000064,expired,False,False,1.1689349999999998,1.1681,1.1666199999999995,1.1659799999999994,1.1640599999999992,1.26,-0.06,1.137,,,,fafabb3561fa,rejected,pd,fail,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-05-06 10:35:00-04:00,,EURUSD,crt_range_sweep,CRT_9AM_CRT_5AM_Low,bullish_sweep,1.17557,1.17444,0.0011300000000000754,stop,False,False,1.1774149999999999,1.17966,1.17936,1.180155,1.18254,0.63,-1.28,-1.071,,,,aa9977ab325e,rejected,pd,fail,pass,Distribution,pass,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-05-07 02:40:00-04:00,,EURUSD,crt_range_sweep,CRT_1AM_CRT_9PM_Asia_Low,bullish_sweep,1.1756,1.17482,0.0007800000000000029,stop,,False,,1.17633,1.17725,1.1777199999999999,1.1791299999999998,0.1,-1.46,-1.103,,,,88ab9687cbf2,rejected,pd,fail,pass,Manipulation,pass,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-05-07 02:40:00-04:00,,EURUSD,opening_gap_sweep,NDOG_Low,bullish_sweep,1.1756,1.17482,0.0007800000000000029,stop,,False,,1.17716,1.17725,1.1777199999999999,1.1791299999999998,0.1,-1.46,-1.103,,,,2047f6156d16,rejected,pd,fail,pass,Manipulation,pass,pass,6f5fc66f4b,true
m5_cisd,mt5,2026-05-08 08:10:00-04:00,,EURUSD,crt_range_sweep,CRT_5AM_CRT_1AM_London_High,bearish_sweep,1.17593,1.17688,0.0009500000000000064,stop,False,False,1.17488,1.1732,1.1766400000000001,1.1765400000000001,1.1762400000000002,0.2,-1.97,-1.084,,,,e8ca4a64ca0a,rejected,mo_bias,pass,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-05-11 07:50:00-04:00,,EURUSD,crt_range_sweep,CRT_5AM_CRT_5PM_CBDR_High,bearish_sweep,1.17707,1.17746,0.00038999999999989043,stop,False,False,1.17556,1.17393,1.1744000000000003,1.1739000000000004,1.1724000000000006,1.97,-1.9,-1.205,,,,69257d8fa90d,rejected,mo_bias,pass,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-05-11 10:55:00-04:00,,EURUSD,crt_range_sweep,CRT_9AM_CRT_1AM_London_High,bearish_sweep,1.17794,1.17878,0.0008399999999999519,expired,False,False,1.17648,1.17475,1.17324,1.17236,1.16972,1.08,-0.7,-0.357,,,,0f684214aab7,rejected,mo_bias,pass,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-05-11 10:55:00-04:00,,EURUSD,opening_gap_sweep,NDOG_High,bearish_sweep,1.17794,1.17878,0.0008399999999999519,expired,False,False,1.176425,1.17461,1.17324,1.17236,1.16972,1.08,-0.7,-0.357,,,,970b677596bc,rejected,mo_bias,pass,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-05-11 10:55:00-04:00,,EURUSD,pdh_pdl_sweep,PDH,bearish_sweep,1.17794,1.17868,0.0007399999999999629,expired,False,False,1.175535,1.1723,1.1762000000000004,1.1757700000000004,1.1744800000000006,1.23,-0.8,-0.405,,,,ad32478c07a3,rejected,mo_bias,pass,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-05-12 12:10:00-04:00,,EURUSD,crt_range_sweep,CRT_1AM_CRT_9PM_Asia_Low,bullish_sweep,1.1737,1.1721,0.0016000000000000458,expired,False,False,1.1761300000000001,1.17689,1.18012,1.1809500000000002,1.18344,0.61,-0.67,0.119,,,,04341107fc32,rejected,pd,fail,pass,Manipulation,pass,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-05-12 05:35:00-04:00,,EURUSD,pdh_pdl_sweep,PDL,bullish_sweep,1.17485,1.17419,0.0006599999999998829,stop,False,False,1.176355,1.17878,1.1774000000000004,1.1779900000000005,1.1797600000000008,0.47,-1.27,-1.121,,,,569f0aa240ef,rejected,pd,fail,pass,Manipulation,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-05-12 07:20:00-04:00,,EURUSD,crt_range_sweep,CRT_5AM_CRT_1AM_London_Low,bullish_sweep,1.17428,1.17394,0.00034000000000000696,stop,False,False,1.17533,1.1768,1.1778600000000004,1.1786000000000003,1.1808200000000006,1.59,-1.59,-1.235,,,,12bb35817c3c,rejected,pd,fail,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-05-12 12:10:00-04:00,,EURUSD,crt_range_sweep,CRT_9AM_CRT_1AM_London_Low,bullish_sweep,1.1737,1.1721,0.0016000000000000458,expired,False,False,1.17533,1.1768,1.1784099999999997,1.1792649999999996,1.1818299999999995,0.61,-0.67,0.119,,,,4e24a65d791c,rejected,pd,fail,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-05-12 12:10:00-04:00,,EURUSD,crt_range_sweep,CRT_9AM_CRT_5AM_Low,bullish_sweep,1.1737,1.1721,0.0016000000000000458,expired,True,False,1.17429,1.17516,1.1784099999999997,1.1792649999999996,1.1818299999999995,0.61,-0.67,0.119,,,,f9afdf928a8b,rejected,pd,fail,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-05-13 05:50:00-04:00,,EURUSD,crt_range_sweep,CRT_1AM_CRT_5PM_CBDR_Low,bullish_sweep,1.17046,1.16948,0.0009799999999999809,expired,False,False,1.173645,1.17411,1.1750900000000004,1.1754400000000005,1.1764900000000007,1.36,-0.77,0.867,,,,5cbc5cb32feb,rejected,mo_bias,pass,pass,Manipulation,fail,pass,6f5fc66f4b,true
m5_cisd,mt5,2026-05-13 05:50:00-04:00,,EURUSD,crt_range_sweep,CRT_1AM_CRT_9PM_Asia_Low,bullish_sweep,1.17046,1.16948,0.0009799999999999809,expired,False,False,1.1736149999999999,1.17417,1.1750900000000004,1.1754400000000005,1.1764900000000007,1.36,-0.77,0.867,,,,9df9a3b0de2e,rejected,mo_bias,pass,pass,Manipulation,fail,pass,6f5fc66f4b,true
m5_cisd,mt5,2026-05-13 09:30:00-04:00,,EURUSD,crt_range_sweep,CRT_9AM_CRT_1AM_London_Low,bullish_sweep,1.17054,1.17007,0.00046999999999997044,expired,False,False,1.17185,1.1736900000000001,1.17376,1.174435,1.1764599999999998,2.66,-0.7,1.638,,,,6975675a4951,rejected,mo_bias,pass,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-05-14 02:25:00-04:00,,EURUSD,crt_range_sweep,CRT_1AM_CRT_9PM_Asia_Low,bullish_sweep,1.17132,1.17065,0.0006699999999999484,liquidity,True,True,1.17133,1.17176,1.17304,1.1734,1.1744800000000002,1.09,-0.4,0.537,,,,a43e9b563001,rejected,mo_bias,pass,pass,Manipulation,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-05-14 02:25:00-04:00,,EURUSD,opening_gap_sweep,NDOG_Low,bullish_sweep,1.17132,1.17065,0.0006699999999999484,liquidity,,True,,1.17139,1.17304,1.1734,1.1744800000000002,0.34,-0.4,-0.015,,,,a5dec3dcf39e,rejected,mo_bias,pass,pass,Manipulation,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-05-14 03:55:00-04:00,,EURUSD,opening_gap_sweep,NDOG_High,bearish_sweep,1.17075,1.17214,0.0013900000000000023,liquidity,,True,,1.16797,1.1702200000000003,1.1699900000000003,1.1693000000000005,2.12,-0.45,1.942,,,,38e0ec466ac9,rejected,pd,fail,pass,Manipulation,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-05-14 03:10:00-04:00,,EURUSD,crt_range_sweep,CRT_1AM_CRT_5PM_CBDR_High,bearish_sweep,1.17134,1.17214,0.0007999999999999119,liquidity,True,True,1.1710850000000002,1.17032,1.1678499999999998,1.16715,1.1650499999999997,1.43,-0.34,1.175,,,,b3095c336c6e,rejected,pd,fail,pass,Manipulation,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-05-14 10:10:00-04:00,,EURUSD,crt_range_sweep,CRT_5AM_CRT_9PM_Asia_Low,bullish_sweep,1.1696,1.16852,0.0010799999999999699,stop,False,False,1.17133,1.17176,1.1717100000000005,1.1719100000000005,1.1725100000000008,0.37,-1.06,-1.074,,,,22aa1c047be2,rejected,mo_bias,pass,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-05-14 10:10:00-04:00,,EURUSD,crt_range_sweep,CRT_5AM_CRT_1AM_London_Low,bullish_sweep,1.1696,1.16852,0.0010799999999999699,stop,False,False,1.1712799999999999,1.17214,1.1731699999999998,1.1736399999999998,1.1750499999999997,0.37,-1.06,-1.074,,,,94111ce3c95a,rejected,mo_bias,pass,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-05-14 10:10:00-04:00,,EURUSD,crt_range_sweep,CRT_5AM_CRT_5PM_CBDR_Low,bullish_sweep,1.1696,1.16852,0.0010799999999999699,stop,False,False,1.1710850000000002,1.17185,1.1723300000000003,1.1727300000000005,1.1739300000000006,0.37,-1.06,-1.074,,,,6454adbeab10,rejected,mo_bias,pass,pass,Distribution,fail,fail,6f5fc66f4b,true
m5_cisd,mt5,2026-05-14 10:10:00-04:00,,EURUSD,pdh_pdl_sweep,PDL,bullish_sweep,1.1696,1.16852,0.0010799999999999699,stop,False,False,1.1718250000000001,1.17417,1.17278,1.17334,1.17502,0.37,-1.06,-1.074,,,,18c42301b49d,rejected,mo_bias,pass,pass,Distribution,fail,fail,6f5fc66f4b,true
